variant,symbol,period,year,open_time,entry_time,exit_time,ret_5m,return_z,future_long_30m,net_4bps,net_5bps,net_8bps
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-07 15:05:00+00:00,2025-12-07 15:10:00+00:00,2025-12-07 15:40:00+00:00,0.010302841086481385,4.653740634588608,0.0005407911001236165,0.0001407911001236165,-5.920889987638342e-05,-0.0002592088998763835
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-07 15:55:00+00:00,2025-12-07 16:00:00+00:00,2025-12-07 16:30:00+00:00,0.010010581374777727,4.6986733878704685,-0.0032520002776098567,-0.003652000277609857,-0.0038520002776098565,-0.004052000277609857
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-07 15:55:00+00:00,2025-12-07 16:00:00+00:00,2025-12-07 16:30:00+00:00,0.011422876418276662,5.121209489207983,-0.008640945956189028,-0.009040945956189027,-0.009240945956189028,-0.009440945956189028
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-07 17:15:00+00:00,2025-12-07 17:20:00+00:00,2025-12-07 17:50:00+00:00,0.010232224430958059,4.7452578702766095,0.01416182334697269,0.013761823346972691,0.01356182334697269,0.01336182334697269
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-07 17:15:00+00:00,2025-12-07 17:20:00+00:00,2025-12-07 17:50:00+00:00,0.009704321455648257,4.298161119989725,0.011937833170658552,0.011537833170658552,0.011337833170658552,0.011137833170658551
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-08 01:25:00+00:00,2025-12-08 01:30:00+00:00,2025-12-08 02:00:00+00:00,0.00885922448462062,4.087795718017887,-0.0019399704815122876,-0.0023399704815122878,-0.0025399704815122874,-0.0027399704815122875
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-08 14:40:00+00:00,2025-12-08 14:45:00+00:00,2025-12-08 15:15:00+00:00,0.009407295753014022,4.34780204658825,-0.018737115273511518,-0.01913711527351152,-0.019337115273511517,-0.019537115273511516
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-09 15:00:00+00:00,2025-12-09 15:05:00+00:00,2025-12-09 15:35:00+00:00,0.008562506619254284,4.004844856610625,0.0010819101441803536,0.0006819101441803536,0.00048191014418035364,0.00028191014418035355
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-09 15:40:00+00:00,2025-12-09 15:45:00+00:00,2025-12-09 16:15:00+00:00,0.014890579197412324,7.000733082943765,0.024479442248436012,0.02407944224843601,0.023879442248436012,0.023679442248436013
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-09 15:40:00+00:00,2025-12-09 15:45:00+00:00,2025-12-09 16:15:00+00:00,0.010602016607354825,4.772811385029548,0.03697454332037253,0.036574543320372535,0.03637454332037253,0.03617454332037253
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-09 15:50:00+00:00,2025-12-09 15:55:00+00:00,2025-12-09 16:25:00+00:00,0.009449798895311279,6.3909253678352815,0.007340554976564384,0.006940554976564384,0.006740554976564384,0.006540554976564384
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-09 16:10:00+00:00,2025-12-09 16:15:00+00:00,2025-12-09 16:45:00+00:00,0.013116399082568675,5.939221298520217,0.012805999716994476,0.012405999716994477,0.012205999716994476,0.012005999716994476
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-09 16:30:00+00:00,2025-12-09 16:35:00+00:00,2025-12-09 17:05:00+00:00,0.00760203302576179,5.053633130172866,0.003734453308509078,0.003334453308509078,0.0031344533085090782,0.002934453308509078
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-09 16:30:00+00:00,2025-12-09 16:35:00+00:00,2025-12-09 17:05:00+00:00,0.01212113840174922,5.597851152798219,0.01721578925229994,0.01681578925229994,0.01661578925229994,0.01641578925229994
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-10 18:35:00+00:00,2025-12-10 18:40:00+00:00,2025-12-10 19:10:00+00:00,0.012073855243722287,5.833718068921818,-0.012574871273950072,-0.012974871273950072,-0.013174871273950072,-0.013374871273950073
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-10 18:35:00+00:00,2025-12-10 18:40:00+00:00,2025-12-10 19:10:00+00:00,0.011172373766686006,5.073950211789259,-0.008967644737786107,-0.009367644737786106,-0.009567644737786107,-0.009767644737786107
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-10 19:05:00+00:00,2025-12-10 19:10:00+00:00,2025-12-10 19:40:00+00:00,0.007472099233653218,5.464062848845325,0.0043731652564322765,0.003973165256432276,0.0037731652564322767,0.0035731652564322766
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-10 19:30:00+00:00,2025-12-10 19:35:00+00:00,2025-12-10 20:05:00+00:00,0.011475052654513762,5.125437809539229,-0.006462731581214798,-0.006862731581214798,-0.007062731581214798,-0.007262731581214798
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-10 20:05:00+00:00,2025-12-10 20:10:00+00:00,2025-12-10 20:40:00+00:00,0.007408476555262888,5.305526742427826,0.00035497618879620774,-4.502381120379228e-05,-0.0002450238112037922,-0.0004450238112037923
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-10 20:05:00+00:00,2025-12-10 20:10:00+00:00,2025-12-10 20:40:00+00:00,0.008713339136304787,4.09198546452679,-0.0038185975386042514,-0.004218597538604252,-0.004418597538604251,-0.004618597538604252
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-10 20:10:00+00:00,2025-12-10 20:15:00+00:00,2025-12-10 20:45:00+00:00,0.007236544549977353,4.954625586568596,-0.005213181902811503,-0.005613181902811504,-0.005813181902811503,-0.006013181902811504
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-10 20:10:00+00:00,2025-12-10 20:15:00+00:00,2025-12-10 20:45:00+00:00,0.017157214644651697,7.572095679077141,-0.007198814312936785,-0.007598814312936786,-0.007798814312936785,-0.007998814312936786
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-11 18:40:00+00:00,2025-12-11 18:45:00+00:00,2025-12-11 19:15:00+00:00,0.0063857355415173345,4.500821664362094,-0.0038558676031386074,-0.004255867603138608,-0.004455867603138607,-0.004655867603138608
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-11 18:40:00+00:00,2025-12-11 18:45:00+00:00,2025-12-11 19:15:00+00:00,0.009518184857774115,4.478540042604133,-0.009635861624941122,-0.010035861624941122,-0.010235861624941122,-0.010435861624941123
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-15 02:15:00+00:00,2025-12-15 02:20:00+00:00,2025-12-15 02:50:00+00:00,0.005607308604240968,4.206609307299376,-0.0053190300592245165,-0.005719030059224517,-0.005919030059224516,-0.006119030059224517
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-15 15:05:00+00:00,2025-12-15 15:10:00+00:00,2025-12-15 15:40:00+00:00,0.008886679920477203,4.499366450878415,-0.018001064102311393,-0.018401064102311394,-0.018601064102311392,-0.01880106410231139
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-15 15:40:00+00:00,2025-12-15 15:45:00+00:00,2025-12-15 16:15:00+00:00,0.0054920605180570625,4.004132216657122,-0.003132824783089627,-0.0035328247830896274,-0.003732824783089627,-0.0039328247830896276
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-15 15:40:00+00:00,2025-12-15 15:45:00+00:00,2025-12-15 16:15:00+00:00,0.0057991348604617965,4.292526312116309,-0.003748961808311968,-0.004148961808311968,-0.004348961808311968,-0.004548961808311968
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-15 19:00:00+00:00,2025-12-15 19:05:00+00:00,2025-12-15 19:35:00+00:00,0.008456623617241643,4.21981458925143,-0.003485309017223992,-0.003885309017223992,-0.004085309017223992,-0.004285309017223992
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-17 14:50:00+00:00,2025-12-17 14:55:00+00:00,2025-12-17 15:25:00+00:00,0.01029137529137536,7.716291151470046,0.005698925971643787,0.005298925971643787,0.005098925971643787,0.004898925971643786
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-17 14:50:00+00:00,2025-12-17 14:55:00+00:00,2025-12-17 15:25:00+00:00,0.021300356073850946,15.982494431090927,0.0049843657397397045,0.004584365739739704,0.004384365739739705,0.004184365739739704
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-17 14:50:00+00:00,2025-12-17 14:55:00+00:00,2025-12-17 15:25:00+00:00,0.02037668284956773,10.481378157297042,0.015711470453257048,0.015311470453257049,0.015111470453257048,0.014911470453257048
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-17 14:50:00+00:00,2025-12-17 14:55:00+00:00,2025-12-17 15:25:00+00:00,0.0249608763693272,11.896092474028823,0.006793893129770856,0.006393893129770856,0.006193893129770856,0.005993893129770856
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-17 16:00:00+00:00,2025-12-17 16:05:00+00:00,2025-12-17 16:35:00+00:00,0.008919409582445192,4.006403004392811,-0.01947899554095278,-0.019878995540952783,-0.02007899554095278,-0.02027899554095278
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-17 20:15:00+00:00,2025-12-17 20:20:00+00:00,2025-12-17 20:50:00+00:00,0.008051323175621627,4.011181249412144,-0.0009298740604030131,-0.001329874060403013,-0.001529874060403013,-0.001729874060403013
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-17 20:15:00+00:00,2025-12-17 20:20:00+00:00,2025-12-17 20:50:00+00:00,0.010085273860282129,4.6106693450203124,-0.00024352626024837232,-0.0006435262602483723,-0.0008435262602483723,-0.0010435262602483722
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-18 13:40:00+00:00,2025-12-18 13:45:00+00:00,2025-12-18 14:15:00+00:00,0.0057287233017575545,4.069373633446486,-0.006955002676734989,-0.0073550026767349895,-0.007555002676734989,-0.00775500267673499
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-18 13:40:00+00:00,2025-12-18 13:45:00+00:00,2025-12-18 14:15:00+00:00,0.008544718965292297,4.358923804958852,-0.0006980838449778259,-0.001098083844977826,-0.0012980838449778258,-0.0014980838449778259
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-18 14:15:00+00:00,2025-12-18 14:20:00+00:00,2025-12-18 14:50:00+00:00,0.0063261544607675635,4.430689190079596,-0.007934118061030171,-0.00833411806103017,-0.00853411806103017,-0.008734118061030171
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-18 14:15:00+00:00,2025-12-18 14:20:00+00:00,2025-12-18 14:50:00+00:00,0.012495868219193795,6.24207225952629,-0.011964661337820814,-0.012364661337820814,-0.012564661337820814,-0.012764661337820815
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-18 15:15:00+00:00,2025-12-18 15:20:00+00:00,2025-12-18 15:50:00+00:00,0.008815120711562985,4.04548505215517,0.006140281823191485,0.0057402818231914845,0.005540281823191485,0.005340281823191484
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-18 15:35:00+00:00,2025-12-18 15:40:00+00:00,2025-12-18 16:10:00+00:00,0.007352982650886686,5.133910712738892,-0.00982236646128265,-0.01022236646128265,-0.01042236646128265,-0.01062236646128265
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-18 19:05:00+00:00,2025-12-18 19:10:00+00:00,2025-12-18 19:40:00+00:00,0.008681799228047016,4.11218280807933,-0.0064835490983096156,-0.006883549098309616,-0.007083549098309615,-0.007283549098309616
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-18 20:00:00+00:00,2025-12-18 20:05:00+00:00,2025-12-18 20:35:00+00:00,0.0068101886390281585,4.557195764039625,-0.001431392543821075,-0.001831392543821075,-0.002031392543821075,-0.002231392543821075
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-18 20:00:00+00:00,2025-12-18 20:05:00+00:00,2025-12-18 20:35:00+00:00,0.00931880304992072,4.387100466642442,-0.0065602160844667745,-0.006960216084466775,-0.007160216084466774,-0.007360216084466775
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-18 20:00:00+00:00,2025-12-18 20:05:00+00:00,2025-12-18 20:35:00+00:00,0.009278175008512024,4.0501885454900695,-0.006831983805668074,-0.007231983805668074,-0.007431983805668074,-0.007631983805668074
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-18 21:00:00+00:00,2025-12-18 21:05:00+00:00,2025-12-18 21:35:00+00:00,0.00632588040786497,4.217645531131519,0.007540047689391205,0.007140047689391205,0.006940047689391205,0.006740047689391205
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-19 03:00:00+00:00,2025-12-19 03:05:00+00:00,2025-12-19 03:35:00+00:00,0.00563686948106934,4.028202927369765,0.008852644366662998,0.008452644366662999,0.008252644366662999,0.008052644366662998
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-19 03:00:00+00:00,2025-12-19 03:05:00+00:00,2025-12-19 03:35:00+00:00,0.006623762133342037,4.4419680303776365,0.011518210377646332,0.011118210377646333,0.010918210377646332,0.010718210377646331
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-19 03:25:00+00:00,2025-12-19 03:30:00+00:00,2025-12-19 04:00:00+00:00,0.014019782386777369,6.54896590732161,-0.0010719144667225011,-0.001471914466722501,-0.001671914466722501,-0.001871914466722501
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-19 03:25:00+00:00,2025-12-19 03:30:00+00:00,2025-12-19 04:00:00+00:00,0.009704711347047201,4.179976753252502,-0.0018071299490717285,-0.0022071299490717287,-0.0024071299490717284,-0.0026071299490717285
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-19 14:40:00+00:00,2025-12-19 14:45:00+00:00,2025-12-19 15:15:00+00:00,0.0062240418407071285,4.34941849169061,0.0006820400051741338,0.00028204000517413375,8.204000517413382e-05,-0.00011795999482586627
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-19 14:40:00+00:00,2025-12-19 14:45:00+00:00,2025-12-19 15:15:00+00:00,0.009344067241692011,6.0763641147550125,0.0027690155076169898,0.0023690155076169896,0.00216901550761699,0.00196901550761699
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-19 14:40:00+00:00,2025-12-19 14:45:00+00:00,2025-12-19 15:15:00+00:00,0.014139257451747822,6.449182612529077,-0.0018680844948986142,-0.0022680844948986143,-0.002468084494898614,-0.002668084494898614
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-19 14:40:00+00:00,2025-12-19 14:45:00+00:00,2025-12-19 15:15:00+00:00,0.01536860641959481,6.4991322398544344,-0.0018131651556956285,-0.0022131651556956287,-0.0024131651556956284,-0.0026131651556956285
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-22 00:10:00+00:00,2025-12-22 00:15:00+00:00,2025-12-22 00:45:00+00:00,0.006155847474360154,4.403082905691343,-0.00510227640024008,-0.00550227640024008,-0.00570227640024008,-0.00590227640024008
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-22 00:10:00+00:00,2025-12-22 00:15:00+00:00,2025-12-22 00:45:00+00:00,0.011769318695340036,5.467802073878373,-0.004147878604762512,-0.004547878604762512,-0.004747878604762511,-0.004947878604762512
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-22 00:10:00+00:00,2025-12-22 00:15:00+00:00,2025-12-22 00:45:00+00:00,0.010457930597369769,4.425981710416773,-0.0049392395139160605,-0.005339239513916061,-0.00553923951391606,-0.005739239513916061
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-23 16:00:00+00:00,2025-12-23 16:05:00+00:00,2025-12-23 16:35:00+00:00,0.00735082123260411,4.8998932599959,-0.0040671043829551,-0.0044671043829551,-0.0046671043829551,-0.0048671043829551005
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-24 16:30:00+00:00,2025-12-24 16:35:00+00:00,2025-12-24 17:05:00+00:00,0.005928240000552032,4.296654033856906,-0.0019049753473777686,-0.002304975347377769,-0.0025049753473777685,-0.0027049753473777686
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-26 02:10:00+00:00,2025-12-26 02:15:00+00:00,2025-12-26 02:45:00+00:00,0.004597066519432591,4.562724263962758,0.0066669056238573,0.0062669056238573,0.0060669056238573,0.0058669056238572995
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-26 02:10:00+00:00,2025-12-26 02:15:00+00:00,2025-12-26 02:45:00+00:00,0.006933167056093259,6.105777846578794,0.011547922973017322,0.011147922973017322,0.010947922973017322,0.010747922973017321
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-26 02:10:00+00:00,2025-12-26 02:15:00+00:00,2025-12-26 02:45:00+00:00,0.007868424915427275,5.230741881512597,0.008694356289098426,0.008294356289098427,0.008094356289098426,0.007894356289098426
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-26 02:10:00+00:00,2025-12-26 02:15:00+00:00,2025-12-26 02:45:00+00:00,0.008250825082508184,5.002733957244458,0.011619343752557132,0.011219343752557133,0.011019343752557132,0.010819343752557132
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-26 09:45:00+00:00,2025-12-26 09:50:00+00:00,2025-12-26 10:20:00+00:00,0.00673591949358876,4.211365323020278,-0.004675534058847242,-0.005075534058847242,-0.0052755340588472414,-0.005475534058847242
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-26 13:45:00+00:00,2025-12-26 13:50:00+00:00,2025-12-26 14:20:00+00:00,0.006525942636158577,4.105586565376293,-0.001360762026734963,-0.001760762026734963,-0.0019607620267349628,-0.002160762026734963
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-29 00:20:00+00:00,2025-12-29 00:25:00+00:00,2025-12-29 00:55:00+00:00,0.007978935609989524,5.5576598193044005,0.006649251959154556,0.006249251959154556,0.006049251959154556,0.005849251959154556
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-29 01:35:00+00:00,2025-12-29 01:40:00+00:00,2025-12-29 02:10:00+00:00,0.012802275960170695,8.813815246326577,0.005929624717172732,0.005529624717172732,0.0053296247171727325,0.005129624717172732
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-29 02:00:00+00:00,2025-12-29 02:05:00+00:00,2025-12-29 02:35:00+00:00,0.0037570951296486133,4.055356071430505,-0.002499193808448874,-0.0028991938084488742,-0.003099193808448874,-0.003299193808448874
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-29 02:00:00+00:00,2025-12-29 02:05:00+00:00,2025-12-29 02:35:00+00:00,0.0047749755992188,4.995019788026321,0.0025731217955573538,0.0021731217955573536,0.001973121795557354,0.0017731217955573538
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-29 02:05:00+00:00,2025-12-29 02:10:00+00:00,2025-12-29 02:40:00+00:00,0.005694600674915673,4.6771740804691575,-0.001734319554203334,-0.0021343195542033342,-0.002334319554203334,-0.002534319554203334
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-29 03:35:00+00:00,2025-12-29 03:40:00+00:00,2025-12-29 04:10:00+00:00,0.00680430319018166,5.611555937880582,0.004085350158727907,0.003685350158727907,0.0034853501587279075,0.0032853501587279074
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-29 12:20:00+00:00,2025-12-29 12:25:00+00:00,2025-12-29 12:55:00+00:00,0.004174528301886804,4.500000917585525,0.0008572804246473886,0.0004572804246473886,0.0002572804246473887,5.728042464738859e-05
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-29 12:20:00+00:00,2025-12-29 12:25:00+00:00,2025-12-29 12:55:00+00:00,0.005467162703860273,4.3608008536501,0.0003379197116417654,-6.208028835823464e-05,-0.00026208028835823457,-0.00046208028835823466
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-29 14:30:00+00:00,2025-12-29 14:35:00+00:00,2025-12-29 15:05:00+00:00,0.004049100770767922,4.104795402778556,-0.0074707663193425144,-0.007870766319342514,-0.008070766319342514,-0.008270766319342515
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-29 14:30:00+00:00,2025-12-29 14:35:00+00:00,2025-12-29 15:05:00+00:00,0.0054325214674968425,4.319429912500179,-0.008289635242482052,-0.008689635242482051,-0.008889635242482052,-0.009089635242482052
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-29 14:30:00+00:00,2025-12-29 14:35:00+00:00,2025-12-29 15:05:00+00:00,0.007069147639554796,4.720171909038803,-0.004760367919961261,-0.005160367919961262,-0.005360367919961261,-0.005560367919961262
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-29 19:05:00+00:00,2025-12-29 19:10:00+00:00,2025-12-29 19:40:00+00:00,0.006022961900229218,4.846138660255598,-0.0027058763465565017,-0.003105876346556502,-0.0033058763465565015,-0.0035058763465565016
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-30 08:00:00+00:00,2025-12-30 08:05:00+00:00,2025-12-30 08:35:00+00:00,0.004951712028094857,5.5216062519746485,-0.002644208368278833,-0.0030442083682788333,-0.003244208368278833,-0.003444208368278833
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-30 08:00:00+00:00,2025-12-30 08:05:00+00:00,2025-12-30 08:35:00+00:00,0.008225318112313307,6.837602469341447,0.000316105579263537,-8.389442073646302e-05,-0.00028389442073646295,-0.00048389442073646304
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-30 14:50:00+00:00,2025-12-30 14:55:00+00:00,2025-12-30 15:25:00+00:00,0.0037407497763681796,4.15045726991235,-0.003541625675628657,-0.003941625675628657,-0.004141625675628657,-0.004341625675628657
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-30 14:50:00+00:00,2025-12-30 14:55:00+00:00,2025-12-30 15:25:00+00:00,0.005985521493514945,6.418548427520101,-0.0062313116939261,-0.006631311693926101,-0.0068313116939261,-0.007031311693926101
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-30 14:50:00+00:00,2025-12-30 14:55:00+00:00,2025-12-30 15:25:00+00:00,0.005663243237806093,4.673338868437743,-0.008715163517671987,-0.009115163517671986,-0.009315163517671986,-0.009515163517671987
CANDIDATE_FIRST_30M,BTCUSDT,2025-12,2025,2025-12-30 16:15:00+00:00,2025-12-30 16:20:00+00:00,2025-12-30 16:50:00+00:00,0.003948541873550093,4.232795717539858,-0.007193906127478389,-0.007593906127478389,-0.007793906127478389,-0.00799390612747839
CANDIDATE_FIRST_30M,SOLUSDT,2025-12,2025,2025-12-30 16:15:00+00:00,2025-12-30 16:20:00+00:00,2025-12-30 16:50:00+00:00,0.008001920460910528,5.538359890840343,-0.00444550289751533,-0.00484550289751533,-0.00504550289751533,-0.00524550289751533
CANDIDATE_FIRST_30M,BNBUSDT,2025-12,2025,2025-12-31 14:05:00+00:00,2025-12-31 14:10:00+00:00,2025-12-31 14:40:00+00:00,0.003980453335780565,4.552450959685582,-0.006592552814688735,-0.006992552814688735,-0.0071925528146887345,-0.007392552814688735
CANDIDATE_FIRST_30M,ETHUSDT,2025-12,2025,2025-12-31 14:05:00+00:00,2025-12-31 14:10:00+00:00,2025-12-31 14:40:00+00:00,0.005028323892036113,4.328939527971367,-0.006379098836245434,-0.006779098836245434,-0.0069790988362454336,-0.007179098836245434
CANDIDATE_FIRST_30M,SOLUSDT,2026-01,2026,2026-01-02 09:45:00+00:00,2026-01-02 09:50:00+00:00,2026-01-02 10:20:00+00:00,0.008549001321209504,6.526756834919795,-0.003313299429804295,-0.0037132994298042952,-0.003913299429804295,-0.004113299429804295
CANDIDATE_FIRST_30M,ETHUSDT,2026-01,2026,2026-01-02 10:05:00+00:00,2026-01-02 10:10:00+00:00,2026-01-02 10:40:00+00:00,0.004461515733490851,4.219051436391578,0.00038566754803670555,-1.4332451963294465e-05,-0.0002143324519632944,-0.0004143324519632945
CANDIDATE_FIRST_30M,BNBUSDT,2026-01,2026,2026-01-02 14:35:00+00:00,2026-01-02 14:40:00+00:00,2026-01-02 15:10:00+00:00,0.004752676264304201,5.746698166546064,0.007152698048220385,0.006752698048220385,0.006552698048220385,0.006352698048220385
CANDIDATE_FIRST_30M,BTCUSDT,2026-01,2026,2026-01-02 14:35:00+00:00,2026-01-02 14:40:00+00:00,2026-01-02 15:10:00+00:00,0.005604375137569617,6.792799189340432,0.002875811417712315,0.002475811417712315,0.0022758114177123152,0.002075811417712315
CANDIDATE_FIRST_30M,ETHUSDT,2026-01,2026,2026-01-02 14:35:00+00:00,2026-01-02 14:40:00+00:00,2026-01-02 15:10:00+00:00,0.006477719419945016,6.0193963297554705,0.010892931573748044,0.010492931573748044,0.010292931573748044,0.010092931573748043
CANDIDATE_FIRST_30M,SOLUSDT,2026-01,2026,2026-01-02 14:35:00+00:00,2026-01-02 14:40:00+00:00,2026-01-02 15:10:00+00:00,0.006455676271453381,4.912546829059211,0.0066489361702126715,0.006248936170212671,0.006048936170212672,0.005848936170212671
CANDIDATE_FIRST_30M,BTCUSDT,2026-01,2026,2026-01-02 15:30:00+00:00,2026-01-02 15:35:00+00:00,2026-01-02 16:05:00+00:00,0.003609443813440194,4.360993398290385,-0.001988342809087773,-0.0023883428090877732,-0.002588342809087773,-0.002788342809087773
CANDIDATE_FIRST_30M,BNBUSDT,2026-01,2026,2026-01-02 15:35:00+00:00,2026-01-02 15:40:00+00:00,2026-01-02 16:10:00+00:00,0.0033670417969731137,4.113113280499223,0.0007166583246120961,0.0003166583246120961,0.00011665832461209616,-8.334167538790393e-05
CANDIDATE_FIRST_30M,BNBUSDT,2026-01,2026,2026-01-02 16:30:00+00:00,2026-01-02 16:35:00+00:00,2026-01-02 17:05:00+00:00,0.004579408530848594,5.546437902336053,0.0037912552891397056,0.0033912552891397054,0.0031912552891397057,0.0029912552891397056
CANDIDATE_FIRST_30M,BTCUSDT,2026-01,2026,2026-01-02 16:30:00+00:00,2026-01-02 16:35:00+00:00,2026-01-02 17:05:00+00:00,0.007690632582861401,9.18329877904334,-0.0008853577484790875,-0.0012853577484790875,-0.0014853577484790874,-0.0016853577484790875
CANDIDATE_FIRST_30M,ETHUSDT,2026-01,2026,2026-01-02 16:30:00+00:00,2026-01-02 16:35:00+00:00,2026-01-02 17:05:00+00:00,0.010658480884631283,9.80134757887235,-5.41805039424581e-05,-0.0004541805039424581,-0.000654180503942458,-0.0008541805039424581
CANDIDATE_FIRST_30M,SOLUSDT,2026-01,2026,2026-01-02 16:30:00+00:00,2026-01-02 16:35:00+00:00,2026-01-02 17:05:00+00:00,0.010369460019970855,7.897354639371334,-0.0018245400638587927,-0.002224540063858793,-0.0024245400638587926,-0.0026245400638587927
